,latitude,longitude
647,39.9611755,-82.99879419999999
648,40.8447819,-73.8648268
649,28.5383355,-81.3792365
650,33.399661,-91.0377029
651,35.9131996,-79.0558445
652,35.5067215,-97.76254410000001
653,35.2270869,-80.8431267
654,43.7844397,-88.7878678
655,46.729553,-94.6858998
656,41.8781136,-87.6297982
657,41.8781136,-87.6297982
658,34.002975,-118.430206
659,37.09024,-95.712891
660,30.9842977,-91.96233269999999
661,39.0457549,-76.64127119999999
662,37.09024,-95.712891
663,41.8781136,-87.6297982
664,32.735687,-97.10806559999999
665,31.9685988,-99.9018131
666,33.7589188,-84.3640829
667,30.1608512,-95.4592945
668,33.3593407,-111.4500302
669,47.4796927,-122.2079218
670,29.7604267,-95.3698028
671,35.20105,-91.8318334
672,35.4675602,-97.5164276
673,33.7174708,-117.8311428
674,28.702847,-81.77870209999999
675,39.9611755,-82.99879419999999
676,42.0378303,-72.6123044
677,37.8393332,-84.2700179
678,37.9642529,-91.8318334
679,29.95106579999999,-90.0715323
680,45.3962999,-122.2598627
681,42.3151978,-71.0913748
682,32.7766642,-96.79698789999999
683,33.7589188,-84.3640829
684,37.09024,-95.712891
685,32.7766642,-96.79698789999999
686,37.8271784,-122.2913078
687,33.4933743,-112.3579364
688,40.7127753,-74.0059728
689,36.778261,-119.4179324
690,41.1220194,-73.7948516
691,41.8781136,-87.6297982
692,40.6781784,-73.9441579
693,43.5473028,-96.728333
694,35.7595731,-79.01929969999999
695,39.0997265,-94.5785667
696,44.3148443,-85.60236429999999
697,33.95260200000001,-84.5499327
698,37.09024,-95.712891
699,33.5778631,-101.8551665
700,39.9525839,-75.1652215
701,40.7127753,-74.0059728
702,40.7127753,-74.0059728
703,35.5174913,-86.5804473
704,31.7618778,-106.4850217
705,40.0455917,-86.0085955
706,36.778261,-119.4179324
707,43.7283725,-71.3220285
708,40.7127753,-74.0059728
709,39.9534204,-75.16571789999999
710,36.778261,-119.4179324
711,41.2033216,-77.1945247
712,32.9756415,-96.8899636
713,42.331427,-83.0457538
714,21.3866667,-158.0091667
715,33.5773275,-96.1783111
716,35.0077519,-97.092877
717,37.2321077,-95.7243335
718,36.1405073,-95.97398229999999
719,37.09024,-95.712891
720,42.2625932,-71.8022934
721,35.4675602,-97.5164276
722,35.436756,-94.34826799999999
723,36.6380233,-95.1547397
724,42.9851272,-85.6811017
725,40.44062479999999,-79.9958864
726,35.4675602,-97.5164276
727,47.65533509999999,-122.3035199
728,40.4172871,-82.90712300000001
729,38.0405837,-84.5037164
730,47.6062095,-122.3320708
731,46.8796822,-110.3625658
732,37.7749295,-122.4194155
733,40.44062479999999,-79.9958864
734,41.8781136,-87.6297982
735,35.4675602,-97.5164276
736,33.5604168,-81.7195533
737,29.4241219,-98.49362819999999
738,36.1699412,-115.1398296
739,34.0489281,-111.0937311
740,37.7719074,-87.1111676
741,35.2270869,-80.8431267
742,29.7071143,-95.4730439
743,36.8479162,-115.2837585
744,43.8041334,-120.5542012
745,37.09024,-95.712891
746,41.5808528,-87.4735602
747,37.09024,-95.712891
748,26.640628,-81.8723084
749,37.09024,-95.712891
750,33.4255104,-111.9400054
751,45.4604,-122.788377
752,33.6342664,-111.8765348
753,44.3148443,-85.60236429999999
754,34.74153680000001,-120.0928127
755,26.6672935,-81.8800861
756,41.3659897,-84.01674229999999
757,39.0997265,-94.5785667
758,40.6096698,-111.9391031
759,37.0402828,-95.6398724
760,34.9495672,-81.9320482
761,42.2695216,-71.61612939999999
762,37.8271784,-122.2913078
763,42.3600709,-71.0588305
764,32.715738,-117.1610838
765,35.4675602,-97.5164276
766,33.8958492,-118.2200712
767,35.81453,-94.6285553
768,35.5950581,-82.5514869
769,46.7319225,-117.1542121
770,37.8393332,-84.2700179
771,39.3610817,-84.2617223
772,35.4675602,-97.5164276
773,36.1626638,-86.7816016
774,38.2290845,-85.7650183
775,35.4675602,-97.5164276
776,37.3664814,-95.2644709
777,28.5383355,-81.3792365
778,35.4675602,-97.5164276
779,35.8399098,-78.6788785
780,34.0522342,-118.2436849
781,40.0583238,-74.4056612
782,35.4675602,-97.5164276
783,40.4172871,-82.90712300000001
784,41.5837615,-86.8939173
785,40.2671941,-86.1349019
786,40.5580945,-90.03511669999999
787,36.778261,-119.4179324
788,41.308274,-72.9278835
789,26.1224386,-80.13731740000001
790,35.4675602,-97.5164276
791,30.2240897,-92.0198427
792,38.6270025,-90.19940419999999
793,37.8287218,-92.1053864
794,36.1626638,-86.7816016
795,34.0522342,-118.2436849
796,33.4734978,-82.0105148
797,41.2033216,-77.1945247
798,39.4621238,-87.303485
799,38.5815719,-121.4943996
800,31.9685988,-99.9018131
801,39.2903848,-76.6121893
802,32.6781085,-117.0991967
803,43.0389025,-87.9064736
804,37.8287218,-92.1053864
805,42.3600825,-71.0588801
806,34.0522342,-118.2436849
807,40.6331249,-89.3985283
808,38.9071923,-77.0368707
809,41.8781136,-87.6297982
810,40.789142,-73.13496099999999
811,42.3600825,-71.0588801
812,39.5015244,-77.8526361
813,27.2730492,-80.3582261
814,25.9254823,-80.311118
815,34.0522342,-118.2436849
816,26.1420358,-81.7948103
817,38.9071923,-77.0368707
818,30.2111112,-97.730324
819,38.4192496,-82.44515400000002
820,41.4169806,-87.3653135
821,36.1165487,-115.0881146
822,42.9633599,-85.6680863
823,36.1699412,-115.1398296
824,39.9868904,-75.4007058
825,35.9798734,-78.50972279999999
826,36.778261,-119.4179324
827,32.7554883,-97.3307658
828,37.09024,-95.712891
829,40.8007201,-73.8981368
830,34.0522342,-118.2436849
831,42.423145,-72.44175249999999
832,33.9489952,-84.2339306
833,40.7620784,-73.9710611
834,41.8781136,-87.6297982
835,40.7127753,-74.0059728
836,41.6875296,-87.6691646
837,31.9685988,-99.9018131
838,41.5868353,-93.6249593
839,41.8781136,-87.6297982
840,47.65533509999999,-122.3035199
841,37.7719074,-87.1111676
842,36.1699412,-115.1398296
843,40.8007201,-73.8981368
844,33.4260912,-111.9404632
845,37.09024,-95.712891
846,35.5174913,-86.5804473
847,28.3727178,-81.5140897
848,36.1699412,-115.1398296
849,37.3382082,-121.8863286
850,41.8781136,-87.6297982
851,42.22199519999999,-71.0237679
852,33.2111448,-97.15550540000001
853,34.098524,-118.3435518
854,35.4894169,-120.6707255
855,47.5650067,-122.6269768
856,35.7112642,-78.61417089999999
857,34.0522342,-118.2436849
858,41.308274,-72.9278835
859,38.9226843,-77.0194377
860,39.5015244,-77.8526361
861,35.0077519,-97.092877
862,31.9685988,-99.9018131
863,40.7336939,-74.0003928
864,38.8338816,-104.8213634
865,41.9539754,-75.28045019999999
866,34.0522342,-118.2436849
867,42.4733688,-83.2218731
868,41.8866908,-87.7555064
869,33.6845673,-117.8265049
870,37.7749295,-122.4194155
871,38.930565,-105.2120364
872,32.96179,-96.82916850000001
873,36.1699412,-115.1398296
874,40.4172871,-82.90712300000001
875,43.7844397,-88.7878678
876,31.9685988,-99.9018131
877,38.123751,-104.800476
878,42.2735794,-71.0259172
879,42.87110879999999,-97.39728129999999
880,40.0583238,-74.4056612
881,27.6648274,-81.5157535
882,36.6887111,-94.9749643
883,28.5383355,-81.3792365
884,41.2033216,-77.1945247
885,32.7766642,-96.79698789999999
886,38.8779723,-76.8317325
887,41.8781136,-87.6297982
888,34.3740431,-80.07340049999999
889,45.58671280000001,-122.402442
890,38.6270025,-90.19940419999999
891,38.8799697,-77.1067698
892,37.2321077,-95.7243335
893,36.1699412,-115.1398296
894,44.3148443,-85.60236429999999
895,34.0522342,-118.2436849
896,44.3148443,-85.60236429999999
897,37.09024,-95.712891
898,46.8796822,-110.3625658
899,39.655643,-78.8105755
900,35.4675602,-97.5164276
901,31.9685988,-99.9018131
902,42.3600825,-71.0588801
903,33.1983388,-96.6389342
904,40.6913859,-73.5635312
905,32.7766642,-96.79698789999999
906,30.2240897,-92.0198427
907,41.909611,-87.771964
908,31.9685988,-99.9018131
909,33.9073494,-84.48502169999999
910,36.06009969999999,-95.53858699999999
911,28.5383355,-81.3792365
912,45.4604,-122.788377
913,39.2903848,-76.6121893
914,37.68717609999999,-97.33005299999999
915,42.65684770000001,-71.1415801
916,25.7616798,-80.1917902
917,36.09985959999999,-80.244216
918,41.2459149,-75.88130749999999
919,36.1892619,-95.95706729999999
920,39.9611755,-82.99879419999999
921,41.8781136,-87.6297982
922,36.1699412,-115.1398296
923,35.7595731,-79.01929969999999
924,37.09024,-95.712891
